,Id,Report Source,Category,Created at local,Closed at local,Status,Address,smell description,URL,Latitude,Longitude,Export tagged places,date,time,Date & time (hour rounded),epoch time,date & time,smell value,zipcode,symptoms,additional comments
141,,,,,,,,Diesel sulfur ,,43.6248,-70.2773,,2019-08-15,06:40:16,2019-08-15 06:00:00,1565865616.0,2019-08-15 06:40:16,5.0,4106.0,Nausea ,
142,,,,,,,,Gas,,43.6346,-70.2679,,2019-08-15,07:38:50,2019-08-15 07:00:00,1565869130.0,2019-08-15 07:38:50,3.0,4106.0,,
143,,,,,,,,Oil/asphalt,,43.6348,-70.2701,,2019-08-15,07:39:06,2019-08-15 07:00:00,1565869146.0,2019-08-15 07:39:06,3.0,4106.0,,
144,,,,,,,,,,43.635,-70.2742,,2019-08-15,16:04:50,2019-08-15 16:00:00,1565899490.0,2019-08-15 16:04:50,1.0,4106.0,,
145,,,,,,,,Tank fumes ,,43.641999999999996,-70.2356,,2019-08-16,05:19:27,2019-08-16 05:00:00,1565947167.0,2019-08-16 05:19:27,5.0,4106.0,"Inside my home home wreaks, came in through windows",
146,,,,,,,,,,43.6339,-70.2684,,2019-08-16,06:30:37,2019-08-16 06:00:00,1565951437.0,2019-08-16 06:30:37,1.0,4106.0,,
147,,,,,,,,,,43.63399999999999,-70.2682,,2019-08-17,06:48:15,2019-08-17 06:00:00,1566038895.0,2019-08-17 06:48:15,1.0,4106.0,,
148,,,,,,,,p**p,,43.6384,-70.2506,,2019-08-19,07:34:41,2019-08-19 07:00:00,1566214481.0,2019-08-19 07:34:41,3.0,4106.0,,
149,,,,,,,,,,43.6351,-70.2761,,2019-08-19,07:41:22,2019-08-19 07:00:00,1566214882.0,2019-08-19 07:41:22,1.0,4106.0,,
150,,,,,,,,Raw sewage,,43.6504,-70.2589,,2019-08-19,16:55:37,2019-08-19 16:00:00,1566248137.0,2019-08-19 16:55:37,4.0,4101.0,Irritating,
151,,,,,,,,easterlies bringin the sewage plant stench from the Back Cove,,43.6557,-70.2769,,2019-08-19,17:21:30,2019-08-19 17:00:00,1566249690.0,2019-08-19 17:21:30,3.0,4102.0,,
152,,,,,,,,Tank farm smell bug light,,43.6439,-70.2336,,2019-08-19,19:30:38,2019-08-19 19:00:00,1566257438.0,2019-08-19 19:30:38,3.0,4106.0,,
153,,,,,,,,Oil and tar,,43.6304,-70.2719,,2019-08-20,17:24:39,2019-08-20 17:00:00,1566336279.0,2019-08-20 17:24:39,3.0,4106.0,,
154,,,,,,,,p**p,,43.6361,-70.2567,,2019-08-22,07:23:25,2019-08-22 07:00:00,1566473005.0,2019-08-22 07:23:25,3.0,4106.0,,
155,,,,,,,,,,43.6382,-70.2681,,2019-08-22,07:57:12,2019-08-22 07:00:00,1566475032.0,2019-08-22 07:57:12,1.0,4106.0,,
156,,,,,,,,Fresh asphalt / burning petroleum smell,,43.6476,-70.2647,,2019-08-22,15:53:17,2019-08-22 15:00:00,1566503597.0,2019-08-22 15:53:17,4.0,4102.0,Throat irritation ,
157,,,,,,,,,,43.6293,-70.2738,,2019-08-23,19:25:27,2019-08-23 19:00:00,1566602727.0,2019-08-23 19:25:27,5.0,4106.0,,
158,,,,,,,,Tank fumes,,43.6276,-70.2764,,2019-08-23,22:19:48,2019-08-23 22:00:00,1566613188.0,2019-08-23 22:19:48,3.0,4106.0,,
159,,,,,,,,"Petroleum, Diesel Tanks",,43.6351,-70.2857,,2019-08-23,22:25:09,2019-08-23 22:00:00,1566613509.0,2019-08-23 22:25:09,5.0,4106.0,,
160,,,,,,,,Petro tank fumes,,43.6286,-70.2841,,2019-08-23,22:40:06,2019-08-23 22:00:00,1566614406.0,2019-08-23 22:40:06,3.0,4106.0,,
161,,,,,,,,Tank.fumes,,43.6264,-70.2763,,2019-08-23,22:48:42,2019-08-23 22:00:00,1566614922.0,2019-08-23 22:48:42,3.0,4106.0,,
162,,,,,,,,Tank fumes,,43.6204,-70.2731,,2019-08-23,22:56:01,2019-08-23 22:00:00,1566615361.0,2019-08-23 22:56:01,3.0,4106.0,,
163,,,,,,,,Oil,,43.6343,-70.2877,,2019-08-24,19:21:39,2019-08-24 19:00:00,1566688899.0,2019-08-24 19:21:39,3.0,4106.0,,
164,,,,,,,,Oil,,43.6218,-70.3021,,2019-08-25,07:59:05,2019-08-25 07:00:00,1566734345.0,2019-08-25 07:59:05,4.0,4106.0,,
165,,,,,,,,,,43.6307,-70.2731,,2019-08-25,21:53:15,2019-08-25 21:00:00,1566784395.0,2019-08-25 21:53:15,1.0,4106.0,,
166,,,,,,,,Tank fumes,,43.6253,-70.2617,,2019-08-25,22:28:03,2019-08-25 22:00:00,1566786483.0,2019-08-25 22:28:03,3.0,4106.0,,
167,,,,,,,,Tank fumes,,43.6245,-70.2516,,2019-08-25,22:30:56,2019-08-25 22:00:00,1566786656.0,2019-08-25 22:30:56,3.0,4106.0,,
168,,,,,,,,Tank farm smell,,43.6348,-70.2602,,2019-08-25,22:48:54,2019-08-25 22:00:00,1566787734.0,2019-08-25 22:48:54,4.0,4106.0,,
169,,,,,,,,Oil,,43.6317,-70.2649,,2019-08-25,22:50:52,2019-08-25 22:00:00,1566787852.0,2019-08-25 22:50:52,4.0,4106.0,,
170,,,,,,,,"Oil, industrial smell",,43.606,-70.2828,,2019-08-26,06:54:24,2019-08-26 06:00:00,1566816864.0,2019-08-26 06:54:24,3.0,4106.0,,
171,,,,,,,,Sewage,,43.6415,-70.2571,,2019-08-26,16:41:18,2019-08-26 16:00:00,1566852078.0,2019-08-26 16:41:18,4.0,4106.0,,
172,,,,,,,,Oil tanks fumes,,43.643,-70.2355,,2019-08-26,22:34:15,2019-08-26 22:00:00,1566873255.0,2019-08-26 22:34:15,3.0,4106.0,,
173,,,,,,,,Tank farm,,43.6297,-70.2691,,2019-08-26,22:50:25,2019-08-26 22:00:00,1566874225.0,2019-08-26 22:50:25,4.0,4106.0,,
174,,,,,,,,Chemicals or pesticide ,,43.6685,-70.2536,,2019-08-27,08:56:56,2019-08-27 08:00:00,1566910616.0,2019-08-27 08:56:56,5.0,4101.0,"Headache, muscle pain, eye irritation & breathing difficulty",
175,,,,,,,,Like poison,,43.6686,-70.2554,,2019-08-27,08:57:30,2019-08-27 08:00:00,1566910650.0,2019-08-27 08:57:30,5.0,4101.0,Head ache,
176,,,,,,,,Rotten egg ,,43.6645,-70.2638,,2019-08-27,12:58:45,2019-08-27 12:00:00,1566925125.0,2019-08-27 12:58:45,5.0,4101.0,,
177,,,,,,,,,,43.6331,-70.2767,,2019-08-28,08:24:10,2019-08-28 08:00:00,1566995050.0,2019-08-28 08:24:10,1.0,4106.0,,
178,,,,,,,,,,43.6482,-70.26899999999999,,2019-08-28,12:17:22,2019-08-28 12:00:00,1567009042.0,2019-08-28 12:17:22,1.0,4102.0,,
179,,,,,,,,STRONG oil/petroleum smell,,43.636,-70.28699999999999,,2019-08-28,20:46:00,2019-08-28 20:00:00,1567039560.0,2019-08-28 20:46:00,5.0,4106.0,,
180,,,,,,,,Tank farm ,,43.6244,-70.2794,,2019-08-29,10:34:05,2019-08-29 10:00:00,1567089245.0,2019-08-29 10:34:05,3.0,4106.0,Swollen glands,
181,,,,,,,,Bug light tank farm,,43.641999999999996,-70.2355,,2019-08-29,22:34:33,2019-08-29 22:00:00,1567132473.0,2019-08-29 22:34:33,4.0,4106.0,General irritation ,
182,,,,,,,,Petroleum tanks,,43.6418,-70.2333,,2019-08-30,08:38:44,2019-08-30 08:00:00,1567168724.0,2019-08-30 08:38:44,3.0,4106.0,,
183,,,,,,,,,,43.6321,-70.2723,,2019-08-30,08:44:56,2019-08-30 08:00:00,1567169096.0,2019-08-30 08:44:56,5.0,4106.0,,
184,,,,,,,,Asphalt,,43.6317,-70.273,,2019-08-30,08:45:10,2019-08-30 08:00:00,1567169110.0,2019-08-30 08:45:10,5.0,4106.0,,
185,,,,,,,,,,43.6247,-70.2794,,2019-08-30,20:50:19,2019-08-30 20:00:00,1567212619.0,2019-08-30 20:50:19,3.0,4106.0,,
186,,,,,,,,,,43.6279,-70.2765,,2019-08-31,12:47:43,2019-08-31 12:00:00,1567270063.0,2019-08-31 12:47:43,3.0,4106.0,,
187,,,,,,,,Oil,,43.6351,-70.2874,,2019-08-31,19:24:00,2019-08-31 19:00:00,1567293840.0,2019-08-31 19:24:00,4.0,4106.0,,
188,,,,,,,,Oil,,43.6325,-70.2878,,2019-09-01,08:25:51,2019-09-01 08:00:00,1567340751.0,2019-09-01 08:25:51,5.0,4106.0,"Headache, woke me up from sleep it’s so strong ",
189,,,,,,,,Oil,,43.6423,-70.2882,,2019-09-04,10:07:54,2019-09-04 10:00:00,1567606074.0,2019-09-04 10:07:54,5.0,4106.0,,
190,,,,,,,,Oil,,43.6316,-70.3018,,2019-09-04,16:22:25,2019-09-04 16:00:00,1567628545.0,2019-09-04 16:22:25,3.0,4106.0,,
191,,,,,,,,Oil,,43.6324,-70.2906,,2019-09-05,07:27:46,2019-09-05 07:00:00,1567682866.0,2019-09-05 07:27:46,5.0,4106.0,,
192,,,,,,,,Raw sewage ,,43.6352,-70.2529,,2019-09-05,15:08:10,2019-09-05 15:00:00,1567710490.0,2019-09-05 15:08:10,4.0,4106.0,Very irritating to the nose and throat,
193,,,,,,,,Tank fumes,,43.6325,-70.2824,,2019-09-06,07:14:35,2019-09-06 07:00:00,1567768475.0,2019-09-06 07:14:35,5.0,4106.0,,
194,,,,,,,,Oil,,43.6316,-70.2824,,2019-09-06,15:31:52,2019-09-06 15:00:00,1567798312.0,2019-09-06 15:31:52,5.0,4106.0,,
195,,,,,,,,Oil burning?,,43.6485,-70.2379,,2019-09-07,14:56:08,2019-09-07 14:00:00,1567882568.0,2019-09-07 14:56:08,3.0,4106.0,,
196,,,,,,,,,,43.6296,-70.2729,,2019-09-07,15:05:34,2019-09-07 15:00:00,1567883134.0,2019-09-07 15:05:34,4.0,4106.0,,
197,,,,,,,,awful VOC / ozone (?) industrial chemical smell from the ON Semiconductor plant,,43.6383,-70.3262,,2019-09-07,15:54:01,2019-09-07 15:00:00,1567886041.0,2019-09-07 15:54:01,4.0,4106.0,dry throat / mucosa ,
198,,,,,,,,Burnt rubber smell,,43.6274,-70.27600000000001,,2019-09-07,18:09:21,2019-09-07 18:00:00,1567894161.0,2019-09-07 18:09:21,4.0,4106.0,Throat irritation and dryness,
199,,,,,,,,"Noxious, bitter",,43.6417,-70.238,,2019-09-08,06:39:33,2019-09-08 06:00:00,1567939173.0,2019-09-08 06:39:33,3.0,4106.0,Stings my nose and slight headache,
200,,,,,,,,Tank fumes,,43.6342,-70.2842,,2019-09-08,08:52:52,2019-09-08 08:00:00,1567947172.0,2019-09-08 08:52:52,4.0,4106.0,,
201,,,,,,,,Diesel oil ,,43.6245,-70.2908,,2019-09-08,21:12:07,2019-09-08 21:00:00,1567991527.0,2019-09-08 21:12:07,4.0,4106.0,Rigby Storage Yard,
202,,,,,,,,"Noxious, bitter ",,43.6432,-70.2393,,2019-09-09,05:07:48,2019-09-09 05:00:00,1568020068.0,2019-09-09 05:07:48,3.0,4106.0,Stinging my eyes and the back of my throat.  My bedroom window was open about 2 inches and it was so bad it awakened me.,
203,,,,,,,,Oil,,43.6255,-70.2919,,2019-09-09,06:43:20,2019-09-09 06:00:00,1568025800.0,2019-09-09 06:43:20,3.0,4106.0,,
204,,,,,,,,Smells like fuel,,43.6351,-70.236,,2019-09-09,08:06:13,2019-09-09 08:00:00,1568030773.0,2019-09-09 08:06:13,3.0,4106.0,,
205,,,,,,,,Fuel,,43.6342,-70.235,,2019-09-09,08:06:42,2019-09-09 08:00:00,1568030802.0,2019-09-09 08:06:42,3.0,4106.0,,
206,,,,,,,,Petroleum,,43.6292,-70.2512,,2019-09-09,08:17:42,2019-09-09 08:00:00,1568031462.0,2019-09-09 08:17:42,3.0,4106.0,None,
207,,,,,,,,,,43.6426,-70.2449,,2019-09-09,09:09:35,2019-09-09 09:00:00,1568034575.0,2019-09-09 09:09:35,5.0,4106.0,,
208,,,,,,,,Oil tanks,,43.6314,-70.2553,,2019-09-09,10:25:58,2019-09-09 10:00:00,1568039158.0,2019-09-09 10:25:58,3.0,4106.0,Headache,
209,,,,,,,,,,43.6457,-70.2479,,2019-09-09,12:14:43,2019-09-09 12:00:00,1568045683.0,2019-09-09 12:14:43,1.0,4106.0,,
210,,,,,,,,Petrolium,,43.6195,-70.3009,,2019-09-09,22:43:27,2019-09-09 22:00:00,1568083407.0,2019-09-09 22:43:27,5.0,4106.0,"Burns nose, breathing hurts, headache, eyes burn",
211,,,,,,,,Sewer,,43.637,-70.2513,,2019-09-10,07:29:05,2019-09-10 07:00:00,1568114945.0,2019-09-10 07:29:05,4.0,4106.0,,
212,,,,,,,,Gas,,43.6333,-70.2661,,2019-09-10,07:51:42,2019-09-10 07:00:00,1568116302.0,2019-09-10 07:51:42,4.0,4106.0,,
213,,,,,,,,Oil,,43.6339,-70.2708,,2019-09-11,18:22:15,2019-09-11 18:00:00,1568240535.0,2019-09-11 18:22:15,3.0,4106.0,None,
214,,,,,,,,Burning rubber/oil smell,,43.6329,-70.2791,,2019-09-12,06:53:20,2019-09-12 06:00:00,1568285600.0,2019-09-12 06:53:20,5.0,4106.0,Throat irritation and headache,
215,,,,,,,,,,43.6357,-70.2737,,2019-09-12,07:55:25,2019-09-12 07:00:00,1568289325.0,2019-09-12 07:55:25,1.0,4106.0,,
216,,,,,,,,"Asphalt, oil",,43.6399,-70.2948,,2019-09-12,19:43:37,2019-09-12 19:00:00,1568331817.0,2019-09-12 19:43:37,4.0,4102.0,,
217,,,,,,,,Gulf oil tanker is now unloading at Bug Light. Fumes are horrendous all the way to Small School.,,43.6423,-70.2317,,2019-09-12,23:00:13,2019-09-12 23:00:00,1568343613.0,2019-09-12 23:00:13,5.0,4106.0,Nausea dizziness,
218,,,,,,,,,,43.6313,-70.2741,,2019-09-12,23:37:28,2019-09-12 23:00:00,1568345848.0,2019-09-12 23:37:28,4.0,4106.0,,
219,,,,,,,,Petroleum tank fumes,,43.6417,-70.2319,,2019-09-12,23:44:29,2019-09-12 23:00:00,1568346269.0,2019-09-12 23:44:29,5.0,4106.0,Sick,
220,,,,,,,,Exhaust,,43.6261,-70.2898,,2019-09-13,17:30:20,2019-09-13 17:00:00,1568410220.0,2019-09-13 17:30:20,5.0,4106.0,Throat hurts,
221,,,,,,,,Oil/gas from Gulf terminal,,43.6427,-70.2336,,2019-09-14,13:20:22,2019-09-14 13:00:00,1568481622.0,2019-09-14 13:20:22,3.0,4106.0,Sore throat,
222,,,,,,,,,,43.6296,-70.2738,,2019-09-14,22:41:23,2019-09-14 22:00:00,1568515283.0,2019-09-14 22:41:23,2.0,4106.0,,
223,,,,,,,,Bug light tanks ,,43.6515,-70.2328,,2019-09-15,18:42:44,2019-09-15 18:00:00,1568587364.0,2019-09-15 18:42:44,4.0,4106.0,Turned around on walk,
224,,,,,,,,Oil/gas ,,43.6512,-70.2358,,2019-09-15,18:45:47,2019-09-15 18:00:00,1568587547.0,2019-09-15 18:45:47,3.0,4106.0,Nausea ,
225,,,,,,,,,,43.6301,-70.2754,,2019-09-15,20:15:07,2019-09-15 20:00:00,1568592907.0,2019-09-15 20:15:07,2.0,4106.0,,
226,,,,,,,,Global tanks,,43.6309,-70.2659,,2019-09-15,22:49:13,2019-09-15 22:00:00,1568602153.0,2019-09-15 22:49:13,4.0,4106.0,,
227,,,,,,,,Oil ,,43.6302,-70.2734,,2019-09-15,22:51:06,2019-09-15 22:00:00,1568602266.0,2019-09-15 22:51:06,5.0,4106.0,,
228,,,,,,,,Fumes,,43.6255,-70.2797,,2019-09-16,02:14:54,2019-09-16 02:00:00,1568614494.0,2019-09-16 02:14:54,3.0,4106.0,,
229,,,,,,,,Oil,,43.6259,-70.2787,,2019-09-16,03:20:05,2019-09-16 03:00:00,1568618405.0,2019-09-16 03:20:05,3.0,4106.0,,
230,,,,,,,,,,43.6234,-70.2654,,2019-09-16,11:48:12,2019-09-16 11:00:00,1568648892.0,2019-09-16 11:48:12,3.0,4106.0,,
231,,,,,,,,Petroleum,,43.6223,-70.2575,,2019-09-16,19:01:19,2019-09-16 19:00:00,1568674879.0,2019-09-16 19:01:19,3.0,4106.0,,
232,,,,,,,,,,43.6306,-70.2691,,2019-09-16,22:49:37,2019-09-16 22:00:00,1568688577.0,2019-09-16 22:49:37,5.0,4106.0,,
233,,,,,,,,Bitter smelling oil,,43.6417,-70.2372,,2019-09-17,05:13:06,2019-09-17 05:00:00,1568711586.0,2019-09-17 05:13:06,3.0,4106.0,Nose burn and headache; woke me up from sleep so strong,
234,,,,,,,,,,43.6258,-70.2763,,2019-09-17,10:55:19,2019-09-17 10:00:00,1568732119.0,2019-09-17 10:55:19,4.0,4106.0,,
235,,,,,,,,,,43.6264,-70.2768,,2019-09-18,00:18:11,2019-09-18 00:00:00,1568780291.0,2019-09-18 00:18:11,5.0,4106.0,,
236,,,,,,,,,,43.6267,-70.2758,,2019-09-18,09:15:25,2019-09-18 09:00:00,1568812525.0,2019-09-18 09:15:25,4.0,4106.0,,
237,,,,,,,,Strong h2s smell,,43.6348,-70.2564,,2019-09-18,13:20:16,2019-09-18 13:00:00,1568827216.0,2019-09-18 13:20:16,5.0,4106.0,Throat irritated,
238,,,,,,,,,,43.6321,-70.2644,,2019-09-18,22:40:27,2019-09-18 22:00:00,1568860827.0,2019-09-18 22:40:27,5.0,4106.0,Nausea ,
239,,,,,,,,,,43.6245,-70.2779,,2019-09-19,08:48:21,2019-09-19 08:00:00,1568897301.0,2019-09-19 08:48:21,4.0,4106.0,,
240,,,,,,,,,,43.6266,-70.2794,,2019-09-19,09:42:04,2019-09-19 09:00:00,1568900524.0,2019-09-19 09:42:04,4.0,4106.0,,
241,,,,,,,,Exhaust fumes,,43.6475,-70.3101,,2019-09-19,12:21:10,2019-09-19 12:00:00,1568910070.0,2019-09-19 12:21:10,4.0,4102.0,,
242,,,,,,,,Sewage,,43.6554,-70.3273,,2019-09-19,12:50:46,2019-09-19 12:00:00,1568911846.0,2019-09-19 12:50:46,3.0,4102.0,,
243,,,,,,,,Sewage,,43.6558,-70.3274,,2019-09-19,12:51:30,2019-09-19 12:00:00,1568911890.0,2019-09-19 12:51:30,3.0,4102.0,,
244,,,,,,,,Oil,,43.6316,-70.3112,,2019-09-19,12:58:17,2019-09-19 12:00:00,1568912297.0,2019-09-19 12:58:17,3.0,4102.0,,
245,,,,,,,,,,43.6504,-70.2357,,2019-09-19,18:48:30,2019-09-19 18:00:00,1568933310.0,2019-09-19 18:48:30,4.0,4106.0,,
246,,,,,,,,Fuel oil,,43.6411,-70.2319,,2019-09-19,22:19:51,2019-09-19 22:00:00,1568945991.0,2019-09-19 22:19:51,3.0,4106.0,,
247,,,,,,,,,,43.6418,-70.2362,,2019-09-20,02:20:19,2019-09-20 02:00:00,1568960419.0,2019-09-20 02:20:19,5.0,4106.0,,
248,,,,,,,,,,43.6437,-70.2359,,2019-09-20,03:22:51,2019-09-20 03:00:00,1568964171.0,2019-09-20 03:22:51,5.0,4106.0,,
249,,,,,,,,,,43.6439,-70.2363,,2019-09-20,07:49:41,2019-09-20 07:00:00,1568980181.0,2019-09-20 07:49:41,4.0,4106.0,,
250,,,,,,,,,,43.6423,-70.2355,,2019-09-20,07:50:00,2019-09-20 07:00:00,1568980200.0,2019-09-20 07:50:00,4.0,4106.0,,
251,,,,,,,,,,43.6416,-70.2309,,2019-09-20,18:38:10,2019-09-20 18:00:00,1569019090.0,2019-09-20 18:38:10,3.0,4106.0,,
252,,,,,,,,,,43.6431,-70.2325,,2019-09-20,20:24:51,2019-09-20 20:00:00,1569025491.0,2019-09-20 20:24:51,4.0,4106.0,,
253,,,,,,,,,,43.6415,-70.2325,,2019-09-20,20:25:06,2019-09-20 20:00:00,1569025506.0,2019-09-20 20:25:06,4.0,4106.0,,
254,,,,,,,,,,43.6432,-70.2357,,2019-09-20,20:25:32,2019-09-20 20:00:00,1569025532.0,2019-09-20 20:25:32,4.0,4106.0,,
255,,,,,,,,Fuel oil,,43.6438,-70.2339,,2019-09-20,21:24:29,2019-09-20 21:00:00,1569029069.0,2019-09-20 21:24:29,3.0,4106.0,,
256,,,,,,,,Ship or oil tank ,,43.6441,-70.2787,,2019-09-21,23:59:48,2019-09-21 23:00:00,1569124788.0,2019-09-21 23:59:48,3.0,4102.0,,
257,,,,,,,,"Deisel fuel, toxic ",,43.6435,-70.23899999999999,,2019-09-22,06:19:38,2019-09-22 06:00:00,1569147578.0,2019-09-22 06:19:38,3.0,4106.0,Headache,
258,,,,,,,,,,43.6417,-70.2462,,2019-09-22,07:29:32,2019-09-22 07:00:00,1569151772.0,2019-09-22 07:29:32,5.0,4106.0,,
259,,,,,,,,Fuel oil,,43.6425,-70.2323,,2019-09-22,07:40:22,2019-09-22 07:00:00,1569152422.0,2019-09-22 07:40:22,4.0,4106.0,,
260,,,,,,,,Oil,,43.6316,-70.2535,,2019-09-22,08:11:05,2019-09-22 08:00:00,1569154265.0,2019-09-22 08:11:05,2.0,4106.0,,
261,,,,,,,,,,43.6313,-70.2737,,2019-09-22,08:37:43,2019-09-22 08:00:00,1569155863.0,2019-09-22 08:37:43,5.0,4106.0,,
262,,,,,,,,Petroleum,,43.6226,-70.2918,,2019-09-22,20:52:34,2019-09-22 20:00:00,1569199954.0,2019-09-22 20:52:34,2.0,4106.0,,
263,,,,,,,,,,43.6285,-70.2933,,2019-09-23,11:50:17,2019-09-23 11:00:00,1569253817.0,2019-09-23 11:50:17,4.0,4106.0,,
264,,,,,,,,,,43.6432,-70.2893,,2019-09-23,17:25:46,2019-09-23 17:00:00,1569273946.0,2019-09-23 17:25:46,5.0,4106.0,,
265,,,,,,,,Sulfur,,43.6439,-70.2925,,2019-09-23,17:38:55,2019-09-23 17:00:00,1569274735.0,2019-09-23 17:38:55,4.0,4102.0,,
266,,,,,,,,Sulfur/petroleum ,,43.6238,-70.2918,,2019-09-23,20:47:04,2019-09-23 20:00:00,1569286024.0,2019-09-23 20:47:04,3.0,4106.0,,
267,,,,,,,,Sewer ,,43.638000000000005,-70.2519,,2019-09-24,07:19:34,2019-09-24 07:00:00,1569323974.0,2019-09-24 07:19:34,4.0,4106.0,,
268,,,,,,,,,,43.6261,-70.2787,,2019-09-24,08:59:54,2019-09-24 08:00:00,1569329994.0,2019-09-24 08:59:54,3.0,4106.0,,
269,,,,,,,,Industrial petroleum ,,43.63399999999999,-70.2711,,2019-09-24,10:37:46,2019-09-24 10:00:00,1569335866.0,2019-09-24 10:37:46,3.0,4106.0,Eye irritation and constricted breathing,
270,,,,,,,,Diesel ,,43.625,-70.2924,,2019-09-24,17:16:26,2019-09-24 17:00:00,1569359786.0,2019-09-24 17:16:26,5.0,4106.0,Headache ,
271,,,,,,,,,,43.6262,-70.2628,,2019-09-24,22:55:43,2019-09-24 22:00:00,1569380143.0,2019-09-24 22:55:43,4.0,4106.0,,
272,,,,,,,,Back cove sewage plant waft,,43.655,-70.2766,,2019-09-25,02:03:10,2019-09-25 02:00:00,1569391390.0,2019-09-25 02:03:10,3.0,4102.0,,
273,,,,,,,,,,43.6357,-70.2776,,2019-09-26,14:57:34,2019-09-26 14:00:00,1569524254.0,2019-09-26 14:57:34,1.0,4106.0,,
274,,,,,,,,"Industrial, petroleum ",,43.6361,-70.2707,,2019-09-27,07:47:27,2019-09-27 07:00:00,1569584847.0,2019-09-27 07:47:27,3.0,4106.0,,
275,,,,,,,,"Industrial, chemical ",,43.636,-70.2703,,2019-09-27,07:48:47,2019-09-27 07:00:00,1569584927.0,2019-09-27 07:48:47,3.0,4106.0,Light headed ,
276,,,,,,,,Oil,,43.6324,-70.2894,,2019-09-29,16:14:20,2019-09-29 16:00:00,1569788060.0,2019-09-29 16:14:20,5.0,4106.0,,
277,,,,,,,,,,43.6335,-70.2527,,2019-09-29,19:50:02,2019-09-29 19:00:00,1569801002.0,2019-09-29 19:50:02,3.0,4106.0,,
278,,,,,,,,Sulfur,,43.6245,-70.2907,,2019-09-30,09:03:37,2019-09-30 09:00:00,1569848617.0,2019-09-30 09:03:37,2.0,4106.0,,
279,,,,,,,,Smells like rotten eggs,,43.6441,-70.265,,2019-09-30,13:55:05,2019-09-30 13:00:00,1569866105.0,2019-09-30 13:55:05,5.0,4102.0,,
280,,,,,,,,Industrial ,,43.6351,-70.2694,,2019-10-01,21:57:33,2019-10-01 21:00:00,1569981453.0,2019-10-01 21:57:33,2.0,4106.0,,
281,,,,,,,,,,43.6383,-70.2683,,2019-10-02,09:22:52,2019-10-02 09:00:00,1570022572.0,2019-10-02 09:22:52,1.0,4106.0,,
282,,,,,,,,,,43.6349,-70.2843,,2019-10-02,16:25:12,2019-10-02 16:00:00,1570047912.0,2019-10-02 16:25:12,3.0,4106.0,,
283,,,,,,,,Petroleum,,43.6251,-70.3027,,2019-10-02,16:58:25,2019-10-02 16:00:00,1570049905.0,2019-10-02 16:58:25,4.0,4106.0,,
284,,,,,,,,Propane,,43.62,-70.3078,,2019-10-03,09:02:45,2019-10-03 09:00:00,1570107765.0,2019-10-03 09:02:45,4.0,4106.0,,
285,,,,,,,,Tank fumes bug light dock horrendous ,,43.6646,-70.2465,,2019-10-03,16:31:35,2019-10-03 16:00:00,1570134695.0,2019-10-03 16:31:35,5.0,4101.0,This might show east end local ,
286,,,,,,,,,,43.6414,-70.2321,,2019-10-03,18:25:06,2019-10-03 18:00:00,1570141506.0,2019-10-03 18:25:06,4.0,4106.0,,
287,,,,,,,,,,43.6441,-70.2326,,2019-10-03,23:31:40,2019-10-03 23:00:00,1570159900.0,2019-10-03 23:31:40,4.0,4106.0,,
288,,,,,,,,Diesel ,,43.6351,-70.2527,,2019-10-04,08:24:56,2019-10-04 08:00:00,1570191896.0,2019-10-04 08:24:56,4.0,4106.0,Cough ,
289,,,,,,,,,,43.6284,-70.2772,,2019-10-04,08:40:30,2019-10-04 08:00:00,1570192830.0,2019-10-04 08:40:30,5.0,4106.0,,
290,,,,,,,,,,43.6296,-70.2802,,2019-10-04,08:41:56,2019-10-04 08:00:00,1570192916.0,2019-10-04 08:41:56,5.0,4106.0,,
291,,,,,,,,,,43.6359,-70.2879,,2019-10-04,08:43:36,2019-10-04 08:00:00,1570193016.0,2019-10-04 08:43:36,5.0,4106.0,,
292,,,,,,,,Industrial ,,43.6377,-70.2388,,2019-10-05,18:51:44,2019-10-05 18:00:00,1570315904.0,2019-10-05 18:51:44,4.0,4106.0,Headache,
293,,,,,,,,Petroleum,,43.6239,-70.2899,,2019-10-08,21:11:04,2019-10-08 21:00:00,1570583464.0,2019-10-08 21:11:04,4.0,4106.0,,
294,,,,,,,,,,43.6442,-70.2324,,2019-10-08,22:50:48,2019-10-08 22:00:00,1570589448.0,2019-10-08 22:50:48,4.0,4106.0,,
295,,,,,,,,,,43.6423,-70.2926,,2019-10-09,08:43:22,2019-10-09 08:00:00,1570625002.0,2019-10-09 08:43:22,3.0,4102.0,,
296,,,,,,,,Sewer,,43.6374,-70.2568,,2019-10-10,07:27:01,2019-10-10 07:00:00,1570706821.0,2019-10-10 07:27:01,4.0,4106.0,,
297,,,,,,,,,,43.6361,-70.2872,,2019-10-10,20:33:27,2019-10-10 20:00:00,1570754007.0,2019-10-10 20:33:27,4.0,4106.0,,
298,,,,,,,,Oil tanks,,43.6242,-70.2701,,2019-10-11,16:14:30,2019-10-11 16:00:00,1570824870.0,2019-10-11 16:14:30,2.0,4106.0,,
299,,,,,,,,,,43.6418,-70.2907,,2019-10-15,20:06:47,2019-10-15 20:00:00,1571184407.0,2019-10-15 20:06:47,5.0,4106.0,,
300,,,,,,,,Oil tank,,43.6327,-70.2542,,2019-10-16,08:15:34,2019-10-16 08:00:00,1571228134.0,2019-10-16 08:15:34,3.0,4106.0,,
